acc_x,acc_y,acc_z,label
0.4364624,1.5532074,-0.05382061,0
0.3789978,1.5412445,-0.32077312,0
0.08570862,1.2958374,0.18919086,0
-0.044769287,1.413147,0.19756794,0
-0.10942078,1.4646301,0.28735065,0
-0.116607666,1.4454803,0.27897358,0
0.045013428,1.3820343,0.088635445,0
0.18865967,1.4418793,0.13532734,0
0.37062073,1.4897614,-0.22978497,0
0.10725403,1.5508118,-0.26451397,0
-0.16448975,1.0659943,0.8631563,0
0.07014465,1.5232849,-0.4656248,0
-0.028015137,1.5328674,0.04673481,0
-0.013656616,1.2443542,-0.31598186,0
0.16113281,1.2970276,-0.99592876,0
-0.054351807,1.5280762,0.1796236,0
0.042617798,1.3042145,0.45374775,0
0.52264404,1.5771484,-0.6032896,0
0.26766968,1.507721,0.031170845,0
0.06535339,1.2048645,-0.30639935,0
-0.06991577,1.334137,-0.1232481,0
-0.22554016,1.3904114,1.0139894,0
-0.2602539,1.2419739,0.19039631,0
-0.16209412,1.3401337,-0.7840452,0
-0.12258911,1.2395782,0.40347004,0
-0.14892578,1.116272,0.7590151,0
0.1503601,1.2455597,0.48008442,0
0.56095886,1.705246,-0.60568523,0
0.33590698,1.2718964,-0.55899334,0
-0.09983826,0.6661682,0.19517231,0
0.05697632,1.3066101,0.03716755,0
-0.16688538,1.476593,0.37473774,0
-0.2099762,0.90797424,0.08025837,0
-0.090270996,1.0755768,-0.9935484,0
-0.2961731,1.3437195,-0.2896452,0
-0.4278412,1.1509857,0.47530842,0
-0.26623535,1.3497009,-0.07297039,0
0.011489868,1.5280762,-0.14839458,0
0.058181763,1.2563324,-0.34231853,0
0.06895447,1.0779572,-0.10170269,0
0.14796448,1.3449249,0.31847858,0
0.11323547,1.0731812,0.5255861,0
0.0761261,0.9893799,-0.18669415,0
-0.010055542,1.0743713,0.095822334,0
-0.095047,1.1916962,0.83323383,0
0.06416321,1.3520966,0.5459261,0
0.3383026,1.5879364,-0.46921062,0
0.32992554,1.4550476,-0.9253111,0
-0.019638062,0.9810028,-0.58533,0
-0.17166138,0.95706177,0.33404255,0
-0.1237793,1.2407684,0.58303547,0
0.09529114,1.1749268,0.033566475,0
0.33351135,1.0659943,-1.0090971,0
0.13479614,0.9965668,-1.1766996,0
-0.29496765,1.0121307,0.14251423,0
-0.41348267,1.0827484,1.0570955,0
0.0019073486,1.3616791,0.6907778,0
0.23893738,1.5496216,-0.36625957,0
0.09648132,1.0133209,-0.4775877,0
-0.09864807,1.0576172,-0.31239605,0
-0.33805847,1.1258545,0.8883028,0
-0.23033142,1.1078949,0.3867159,0
-0.09385681,0.97621155,-0.7086363,0
0.007904053,0.8553009,-0.47041607,0
0.06895447,0.9965668,0.15806293,0
0.20780945,1.5520172,0.32566547,0
0.22457886,1.5424347,0.30891132,0
0.11802673,1.2563324,-0.74574566,0
-0.23391724,0.9989624,-0.5829344,0
-0.5643158,0.9199524,0.6225405,0
-0.45417786,1.1725311,0.8679476,0
0.030639648,1.5998993,-0.08494854,0
0.18626404,1.4335022,-0.47279644,0
0.08451843,1.0564117,-0.6930723,0
-0.066329956,1.2024689,0.13532734,0
0.010284424,1.3676605,1.1923647,0
0.37062073,1.547226,0.1508913,0
0.5549774,1.5184937,-0.7912321,0
0.40653992,1.313797,-0.89059734,0
0.0043029785,1.2012634,-0.13881207,0
-0.4374237,1.4047699,0.3783388,0
-0.57029724,1.3125916,0.6069765,0
-0.5176239,1.1473999,0.08744526,0
-0.29377747,1.2443542,-0.5865202,0
-0.13215637,1.4227295,-0.39618206,0
0.03543091,1.3580933,0.3962984,0
0.24014282,1.3473053,0.3687563,0
0.51187134,1.5149078,-0.293231,0
0.48075867,1.3389282,-0.19388103,0
0.3215332,1.0480347,-0.102892876,0
0.09648132,1.2922516,-0.100497246,0
-0.16807556,1.4658203,0.14251423,0
-0.5535431,1.1749268,-0.20823956,0
-0.6624756,1.0600128,-0.77447796,0
-0.7774048,1.1880951,-0.15437603,0
-0.6720581,1.1940765,0.38313007,0
-0.08666992,1.4143524,0.021603584,0
0.34547424,1.6022949,-0.27289104,0
0.49272156,1.4335022,-0.19746685,0
0.44244385,1.1509857,0.14370441,0
0.37660217,1.1581726,0.48487568,0
0.30596924,1.2778778,0.27657795,0
0.1156311,1.0815582,-0.32435894,0
-0.005264282,1.0600128,-1.0438261,0
-0.39193726,1.3066101,-0.6439848,0
-0.71635437,1.1988678,0.60937214,0
-0.6505127,1.2826691,0.62614155,0
-0.1920166,1.5987091,-0.078951836,0
0.010284424,1.3233643,-0.0035429,0
0.19224548,1.076767,-0.27289104,0
0.16711426,1.2024689,-0.069384575,0
0.14556885,1.3652649,-0.009524345,0
0.023452759,1.2288055,-0.22500896,0
-0.029205322,1.0121307,-0.4883604,0
-0.16926575,1.1509857,-0.2501402,0
-0.3464508,1.1210632,0.47051716,0
-0.35482788,1.1737366,0.4405794,0
-0.17765808,1.2455597,0.19756794,0
-0.09625244,1.1976776,-0.035861015,0
-0.018432617,1.1042938,0.1401186,0
0.11204529,1.3425293,-0.30162334,0
0.17430115,1.3090057,0.05871296,0
0.17549133,1.1809082,-0.15796185,0
0.19584656,1.061203,-0.14239788,0
0.03303528,1.0995178,-0.17233562,0
-0.16448975,0.89959717,0.119763374,0
-0.2710266,0.9103699,0.36037922,0
-0.22912598,1.0564117,0.26580524,0
-0.174057,1.2563324,0.0036439896,0
-0.2315216,1.0408478,0.105389595,0
-0.18243408,1.3425293,-0.16394329,0
-0.2997589,1.1725311,0.3292513,0
-0.08187866,1.2599182,-0.086138725,0
-0.12857056,1.0695801,0.08025837,0
0.07733154,1.100708,-0.0945158,0
0.022262573,0.91874695,-0.08972454,0
0.12879944,1.0288849,-0.20465374,0
-0.114212036,0.7751007,0.5638857,0
0.0821228,1.0432434,0.34481525,0
-0.007659912,1.2527466,0.553113,0
0.15274048,1.2706909,-0.1627531,0
-0.18243408,1.164154,-0.23457623,0
-0.26623535,1.061203,0.19996357,0
-0.40629578,1.0707855,0.43220234,0
-0.14772034,1.195282,0.15447712,0
-4.8828125E-4,1.1042938,-0.14000225,0
0.18626404,0.8804474,-0.31956768,0
0.047409058,0.8696747,-0.083743095,0
0.1048584,0.9319153,0.23229694,0
-0.06752014,1.0683899,0.1508913,0
-0.005264282,1.0947266,0.08984089,0
-0.025619507,1.2024689,-0.53984356,0
-0.2614441,1.0492401,-0.04184246,0
-0.44700623,1.1102905,0.34840107,0
-0.44940186,1.1976776,0.6057863,0
-0.32130432,1.3389282,0.34481525,0
-0.17765808,0.90078735,0.2885561,0
0.17430115,1.0731812,-0.7313719,0
0.08929443,0.85650635,0.498044,0
0.35386658,0.89720154,0.07786274,0
0.35624695,1.0468445,-0.17473125,0
0.55137634,1.3197784,-0.48118877,0
0.35386658,1.0252991,0.05871296,0
0.1443634,1.0659943,0.04673481,0
-0.19799805,1.2264099,0.63091755,0
-0.17047119,1.1701355,0.38790607,0
-0.36679077,1.0085297,-0.078951836,0
-0.42904663,1.037262,-0.50752544,0
-0.60980225,0.93670654,-0.02987957,0
-0.50086975,0.8265686,0.36277485,0
-0.16567993,1.0899353,-0.093325615,0
0.24491882,1.1521912,-0.4153471,0
0.35266113,1.0336761,-0.7229948,0
0.3383026,0.94747925,-0.36267376,0
0.08331299,1.0647888,0.5674715,0
0.08570862,1.116272,0.92301655,0
0.3167572,1.4658203,-0.4045744,0
0.28681946,1.2084503,-0.49075603,0
-0.0435791,0.85769653,-0.4883604,0
-0.15969849,1.006134,0.23348713,0
-0.11540222,1.0995178,1.1432772,0
0.29759216,1.155777,0.17004108,0
0.53941345,1.0516357,-1.0186796,0
0.44004822,0.8948059,-1.0090971,0
0.06774902,0.8074188,-0.117266655,0
-0.0723114,1.1174622,0.8775301,0
0.0821228,1.2826691,0.96970844,0
0.45202637,1.3257599,0.03237629,0
0.61602783,1.1869049,-0.9588194,0
0.5418091,1.1258545,-0.8786192,0
-0.095047,0.8768463,0.41663837,0
-0.16807556,0.9917755,0.8571749,0
0.027053833,1.1150818,0.3292513,0
0.33590698,1.0396576,-0.36625957,0
0.42687988,0.82058716,-0.8343229,0
0.26527405,0.9414978,-0.27528667,0
-0.17166138,0.9247284,1.1947603,0
0.05937195,1.1916962,0.21433735,0
0.12640381,1.3233643,-0.3866148,0
0.10006714,0.9893799,-0.61885357,0
0.07733154,0.98339844,-1.0067167,0
-0.051956177,1.250351,0.03716755,0
-0.22314453,1.1497955,0.9744997,0
-0.011260986,1.0659943,0.19996357,0
0.40533447,1.2383728,-0.43091106,0
0.44244385,0.9750061,-0.8283415,0
0.3323059,0.73439026,-0.46802044,0
0.22576904,0.848114,0.20475483,0
0.3502655,1.1545715,0.77816486,0
0.42208862,1.0971222,0.74703693,0
0.75608826,1.2419739,-0.5027342,0
0.3574524,0.96902466,-0.14000225,0
0.09648132,1.1186676,-0.40576458,0
-0.2566681,1.1186676,0.5710726,0
-0.12738037,1.3389282,0.39869404,0
-0.15490723,1.1019135,0.39509296,0
0.12281799,1.0516357,-0.6032896,0
0.11204529,0.9594574,-0.63441753,0
-0.20039368,0.8229828,0.48847675,0
-0.33328247,0.6745453,0.9864626,0
-0.022033691,1.0899353,0.3065157,0
0.19584656,1.2671051,-0.2776823,0
0.23774719,0.8696747,-0.81636333,0
0.12281799,0.9414978,-0.90256023,0
-0.17286682,1.1773224,0.07067585,0
-0.23391724,1.1904907,0.66564655,0
0.010284424,1.0683899,0.10899067,0
0.13479614,1.3161926,-0.4045744,0
-0.07589722,1.0635986,0.2203188,0
-0.019638062,1.0181122,0.31608295,0
-0.16926575,1.085144,0.36396503,0
-0.11779785,1.0336761,-0.10649395,0
-0.07110596,0.6529999,-0.026278496,0
0.18507385,0.8541107,0.008435249,0
0.23414612,1.3125916,0.498044,0
0.41610718,1.4418793,0.122159004,0
0.1048584,1.0791626,-0.43449688,0
-0.2207489,1.0731812,-0.37463665,0
-0.51882935,1.0683899,0.6524782,0
-0.33207703,1.1426086,1.0008211,0
0.036621094,1.447876,-0.05142498,0
0.35864258,1.4490662,-0.6691313,0
0.18386841,0.9319153,-0.4991331,0
0.04978943,0.54286194,0.5423403,0
0.12640381,0.8553009,1.0953951,0
0.39814758,1.0552216,0.9996309,0
0.5166626,1.0001526,-0.43449688,0
0.44602966,1.2814789,-1.5885038,0
-0.1812439,1.164154,-0.4476652,0
-0.7091675,1.0827484,0.119763374,0
-1.0455475,1.0300751,0.93737507,0
-0.54037476,1.3317566,0.34721088,0
-0.07110596,1.2635193,-0.03944683,0
0.30836487,1.2479553,-0.7804594,0
0.08331299,1.1880951,-0.40217876,0
-0.04837036,1.0695801,0.5555086,0
-0.17526245,0.96902466,0.67042255,0
0.13838196,1.0875397,0.117367744,0
0.34907532,0.95466614,-0.066988945,0
0.5944824,1.0971222,-0.7110319,0
0.3095703,1.2706909,-0.23936749,0
0.16950989,1.3054199,0.43101215,0
-0.22912598,1.1078949,0.6500826,0
-0.11540222,1.1928864,0.17483234,0
-0.08427429,1.219223,0.14370441,0
0.22097778,1.2706909,-0.5829344,0
-0.030410767,1.1880951,-0.35190105,0
-0.13934326,1.2204132,-0.12683392,0
-0.45298767,1.1019135,0.17841816,0
-0.23510742,1.2048645,-0.14000225,0
-0.24110413,1.164154,-0.071780205,0
0.029449463,1.0540161,0.01800251,0
0.09887695,1.0671844,0.15208149,0
0.34907532,1.250351,0.21552753,0
0.36463928,1.203659,0.023999214,0
0.5250397,1.2120361,-0.46921062,0
0.39575195,1.0899353,-0.31717205,0
0.42448425,1.2371826,-0.29802227,0
0.08451843,1.1629639,0.36517048,0
0.09289551,1.3640747,-0.107684135,0
-0.26383972,1.3185883,0.18800068,0
-0.38235474,1.3401337,-0.18429852,0
-0.69958496,1.2611237,-0.14958477,0
-0.644516,1.3114014,-0.15556622,0
-0.6361389,1.1821136,-0.028674126,0
-0.24229431,1.2695007,-0.3985777,0
-0.090270996,1.2311859,-0.0657835,0
0.15753174,1.2539368,0.05631733,0
0.18147278,1.3700562,-0.08494854,0
0.16471863,1.4059753,-0.09930706,0
-0.07350159,1.2216187,-0.18908978,0
0.018676758,1.3676605,-0.46802044,0
-0.18005371,1.4754028,0.067090034,0
0.031845093,1.595108,-0.36027813,0
0.07374573,1.5771484,-0.50392437,0
0.15992737,1.5352631,-0.5254698,0
-0.15132141,1.2754822,0.0036439896,0
-0.20159912,1.3114014,0.36517048,0
-0.29138184,1.3544922,0.74943256,0
-0.09983826,1.4550476,0.21792316,0
-0.21955872,1.3952026,-0.20106792,0
-0.16807556,1.4406891,-0.40695477,0
-0.36320496,1.2563324,0.22869587,0
-0.15132141,1.4754028,-0.021502495,0
-0.013656616,1.4981537,0.012021065,0
0.36224365,1.5855408,-0.7205992,0
0.29519653,1.4011841,-0.6463804,0
0.17430115,1.5173035,-0.7086363,0
-0.23272705,1.4203339,0.22511005,0
-0.13694763,1.4466705,0.22390461,0
-0.025619507,1.4909668,0.18800068,0
0.19943237,1.5723724,-0.21661663,0
0.10246277,1.4203339,-0.19746685,0
0.12640381,1.4275208,-0.288455,0
-0.18363953,1.3413239,0.2490511,0
-0.21716309,1.3425293,0.071881294,0
-0.13575745,1.3748474,-0.114871025,0
0.05697632,1.5388489,-0.5386381,0
-0.12138367,1.4706116,-0.30520916,0
-0.07948303,1.5340576,-0.24055767,0
-0.30334473,1.500534,0.38073444,0
-0.16209412,1.5579987,0.16405964,0
-0.087875366,1.4358978,0.03716755,0
0.18984985,1.4646301,-0.23457623,0
0.28562927,1.456253,-0.119662285,0
0.35505676,1.6094818,-0.17592144,0
0.21739197,1.4251251,0.13651752,0
0.20301819,1.4969482,-0.4440794,0
-0.036392212,1.3916016,0.035962105,0
-0.018432617,1.4538574,-0.09930706,0
-0.11061096,1.4095612,-0.010714531,0
-0.011260986,1.456253,-0.41774273,0
-0.056747437,1.2958374,-0.14239788,0
0.09408569,1.3461151,-0.19267559,0
0.10246277,1.4897614,0.110180855,0
0.1730957,1.5795441,-0.19986248,0
0.013885498,1.437088,-0.01790142,0
-0.13215637,1.4155426,0.026394844,0
-0.29138184,1.413147,0.32566547,0
-0.18482971,1.437088,0.39150715,0
0.048599243,1.4179382,0.46812153,0
0.26287842,1.4358978,0.007229805,0
0.40533447,1.6693268,-0.8127775,0
0.25808716,1.5041351,-0.44526958,0
0.13000488,1.397583,-0.39978313,0
-0.0040740967,1.4598389,-0.46802044,0
-0.1237793,1.2527466,0.32207966,0
-0.04118347,1.4275208,-0.6834898,0
-0.023223877,1.4741974,-0.50033855,0
-0.14294434,1.3592834,-0.16633892,0
-0.14772034,1.3389282,-0.12564373,0
-0.024429321,1.5065308,0.052731514,0
0.22218323,1.5256805,0.26221943,0
0.46759033,1.4550476,-0.2321806,0
0.6710968,1.5783539,-0.36267376,0
0.4041443,1.3796387,0.36277485,0
0.2772522,1.2072449,0.8667574,0
0.27365112,1.5460358,0.18200397,0
0.18626404,1.507721,0.26101398,0
0.14675903,1.432312,-0.16633892,0
0.28681946,1.665741,-0.5386381,0
0.14077759,1.5675812,0.5279665,0
0.3383026,1.2683105,0.92420673,0
0.68666077,1.5687714,0.095822334,0
0.964386,1.7938232,-0.66792583,0
0.86143494,1.4155426,-0.91214275,0
0.5130768,1.0803528,-1.2664824,0
0.20780945,1.555603,-1.1132536,0
-0.19322205,1.3413239,0.7841463,0
-0.34165955,1.289856,-0.18429852,0
-0.023223877,1.9518433,-1.3442869,0
-0.3691864,1.5699768,0.03237629,0
-0.79296875,0.84573364,0.06828022,0
-0.86479187,1.2072449,0.28376484,0
-0.6720581,1.6669312,1.320447,0
-0.39193726,1.2288055,0.7302828,0
0.26766968,1.4730072,-0.5757475,0
0.5154724,1.5448303,0.21912861,0
0.49990845,1.7028503,0.5195894,0
0.2772522,1.5843353,0.66683674,0
0.48913574,1.6777191,0.13172626,0
0.33351135,1.3939972,0.06110859,0
0.5418091,1.3640747,-0.64158916,0
0.6244049,1.4502563,-0.074160576,0
0.73812866,1.7160187,-0.074160576,0
0.5358124,1.5819397,0.009625435,0
0.7524872,1.6274261,-0.65596294,0
0.7046051,1.5029297,-0.7900419,0
0.6208191,1.4981537,-0.77566814,0
0.280838,1.1689453,-0.29802227,0
0.27246094,1.452652,-1.2006407,0
-0.059143066,1.4622345,-0.56976604,0
-0.08187866,1.3963928,-0.29204082,0
-0.22193909,1.3724518,-0.38540936,0
-0.20399475,1.6034851,-0.023882866,0
-0.24229431,1.447876,0.84281635,0
-0.012451172,1.4550476,0.3172884,0
0.08929443,1.7495422,-0.0657835,0
0.06774902,1.6178589,0.27897358,0
0.011489868,1.3449249,0.3579836,0
0.14675903,1.8189697,0.23467731,0
0.27485657,1.7938232,0.35918903,0
0.5154724,1.6226501,-0.59968853,0
0.5525818,1.2563324,-0.011919975,0
0.6902466,1.5053253,0.16045856,0
0.6208191,1.4574432,0.6512728,0
0.6112366,1.437088,0.19877338,0
0.38497925,1.3245697,-0.2034483,0
-0.07948303,1.2695007,-0.26570415,0
-0.26383972,1.1222534,-0.0011472702,0
-0.27581787,1.373642,-0.2597227,0
-0.16926575,1.4179382,-0.20106792,0
0.19824219,1.4239197,-0.29443645,0
0.47476196,1.5017395,-0.90614605,0
0.66270447,1.6382141,-0.78285503,0
0.45681763,1.4095612,0.13651752,0
0.4663849,1.3389282,0.18919086,0
0.46159363,1.5340576,0.25742817,0
0.45561218,1.5125122,-0.047839165,0
0.45321655,1.2958374,-0.03944683,0
0.07014465,1.0695801,0.6225405,0
-0.10462952,1.100708,1.1887789,0
-0.44580078,1.3640747,0.9349947,0
-0.31292725,1.5352631,0.22990131,0
-0.005264282,1.5508118,-0.45843792,0
-0.24827576,1.6082764,-0.4153471,0
-0.32489014,1.2814789,1.0906038,0
0.4376526,1.5280762,0.9206209,0
1.2816162,2.3636475,-0.17352581,0
1.2636566,2.0931091,-1.1934538,0
1.087677,1.1186676,-1.7213774,0
0.93444824,1.1509857,-0.60568523,0
0.7704468,1.6681366,0.8595705,0
0.49153137,1.7196045,0.112576485,0
0.7417145,1.4023743,-1.031848,0
1.0026855,1.6513824,-2.3271055,0
0.3095703,1.4023743,-1.3359098,0
-0.2722168,1.1856995,-0.24774456,0
-0.18962097,1.5173035,0.062298775,0
-0.11540222,1.5304718,0.928998,0
0.11923218,1.3700562,0.082654,0
0.6208191,1.3748474,-1.1922636,0
0.6148224,1.2144318,-0.6116667,0
-0.032806396,0.7176361,1.0427217,0
-0.3584137,0.95825195,1.5490999,0
-0.08547974,1.1545715,1.5670595,0
0.14317322,1.2180176,0.38313007,0
0.11802673,1.258728,-0.77447796,0
0.21739197,1.0600128,-0.7876463,0
-0.3009491,0.79545593,0.65606403,0
-0.27461243,0.64341736,1.7933168,0
0.6543274,1.3149872,0.84640217,0
1.4623718,1.4574432,-0.6284208,0
1.9172668,1.6034851,-2.075717,0
1.4911041,0.9307251,-1.1778898,0
1.1415558,0.8469238,-0.08494854,0
1.0733185,1.0959167,0.5602999,0
1.0577545,1.195282,0.088635445,0
1.2672424,0.84573364,-0.20584393,0
1.2875977,0.75115967,-1.5453978,0
0.8338928,1.0193024,-1.1479673,0
0.14317322,0.76672363,0.069485664,0
0.029449463,0.7068634,-0.21542645,0
-0.1812439,1.1940765,0.11855793,0
0.0043029785,1.1234589,0.75303364,0
0.5274353,1.2431641,-0.5374479,0
0.60884094,1.392807,-0.5961027,0
0.24491882,1.2072449,0.48608112,0
-0.12138367,0.858902,0.8859072,0
-0.019638062,1.3114014,0.4405794,0
0.0821228,1.4598389,0.75303364,0
0.23295593,1.037262,0.3101015,0
0.7321472,1.2970276,-1.2509184,0
0.7501068,1.4789886,-0.4596281,0
0.29640198,1.0671844,0.829648,0
0.06774902,0.84573364,0.92660236,0
0.30358887,1.2479553,1.0594912,0
0.41252136,1.5304718,0.1401186,0
0.59088135,1.2156372,-0.79362774,0
0.59088135,1.2276001,-0.54103374,0
0.42089844,1.3939972,0.16764545,0
0.593277,1.4849854,0.7254915,0
0.9380493,1.5759583,0.24665546,0
1.2050018,1.6358185,-0.24534893,0
1.1020508,1.4825897,-0.13283062,0
0.76805115,1.397583,0.2310915,0
0.45082092,1.5843353,0.6393099,0
0.3215332,1.634613,0.42382526,0
0.553772,1.4813843,0.02998066,0
0.69503784,1.3760376,-0.55061626,0
0.89494324,1.6094818,-0.8690367,0
0.58729553,1.6813049,-0.25851727,0
0.23893738,1.4347076,0.34840107,0
0.1515503,1.5340576,0.09940815,0
0.07374573,1.5592041,-0.12683392,0
-0.056747437,1.3401337,-0.12683392,0
-0.1058197,1.3209686,-0.6691313,0
0.162323,1.7639008,-0.64758587,0
0.009094238,1.7100372,-0.47998333,0
-0.07710266,1.4119568,-0.7804594,0
0.03543091,1.4741974,-0.019106865,0
0.27604675,1.7148285,0.3112917,0
0.39216614,1.8201599,0.08984089,0
0.23175049,1.7782745,-0.61285686,0
0.17668152,1.4179382,-0.47400188,0
-0.03878784,1.3652649,-0.122057915,0
0.05697632,1.7172089,-0.37344646,0
0.4376526,1.8548889,-0.3303404,0
0.5250397,1.571167,-0.14599895,0
0.66989136,1.5328674,-0.34471416,0
0.5884857,1.6633453,0.13772297,0
0.48434448,1.5460358,0.41784382,0
0.38378906,1.5340576,0.07067585,0
0.3095703,1.3030243,0.33045673,0
0.5489807,1.3808289,0.19637775,0
0.6603241,1.4670258,0.458539,0
0.92367554,1.6813049,0.103009224,0
0.7919922,1.6154633,-0.28366375,0
0.55737305,1.337738,-0.42372417,0
0.09887695,1.2970276,-0.122057915,0
-0.19322205,1.1426086,0.7733736,0
-0.10343933,1.2407684,0.7985201,0
-0.08308411,1.3509064,0.2634096,0
-0.054351807,1.3317566,-0.24534893,0
-0.42904663,1.0336761,-0.2381773,0
-0.8073273,1.1031036,0.2634096,0
-0.9665375,1.1282501,1.3563662,0
-0.76423645,1.2335815,1.1073732,0
-0.08906555,1.7076416,-0.26330853,0
0.10845947,1.6226501,-0.7840452,2
0.05697632,1.2264099,-0.41774273,2
-0.026824951,1.337738,0.14968586,2
0.0043029785,1.5244904,0.56509113,2
0.2892151,1.5125122,0.38313007,2
0.5489807,1.2838593,-0.6763029,2
0.533432,1.437088,-1.2209959,2
0.18507385,1.6082764,0.23467731,2
0.16113281,1.7184143,0.49325275,2
0.4376526,1.883606,-0.65954876,2
0.5358124,1.8010101,-1.0988798,2
0.32632446,1.4454803,-0.34350872,2
0.007904053,1.329361,0.7362642,2
-0.017242432,1.5137024,0.6237459,2
0.1730957,1.7351685,0.04673481,2
-0.005264282,1.5783539,-0.2501402,2
-0.20639038,1.5508118,-0.015505791,2
-0.37278748,1.3987885,1.2941256,2
-0.08547974,1.3916016,1.2091188,2
0.55018616,1.8273468,0.13293171,2
0.6710968,2.0919037,0.19039631,2
0.07493591,1.2371826,1.5443087,2
-0.26983643,1.5304718,0.84281635,2
0.21499634,1.9614258,1.2809572,2
0.37301636,1.7639008,0.02039814,2
0.4484253,1.6872864,-1.5166807,2
0.60046387,1.7818604,-1.2162046,2
0.29161072,1.8704376,-1.7596922,2
0.454422,2.2762604,-1.7285643,2
0.5310364,1.3520966,0.96970844,2
0.6435547,1.0540161,-1.1455717,2
0.77404785,2.0188904,-2.4061155,2
0.6854553,2.191269,-0.8690367,2
0.3861847,1.4347076,-1.1060667,2
-0.21595764,1.3628693,-1.2904234,2
0.2521057,2.1158447,-1.2988005,2
0.64834595,1.6585541,-0.7325773,2
0.5956726,1.3437195,-1.8003874,2
0.36224365,1.6824951,-1.0103025,2
0.06295776,1.516098,0.68719196,2
-0.18603516,1.3281555,0.3855257,2
-0.23510742,1.5532074,0.77576923,2
0.041412354,1.9686127,0.5734682,2
-0.25546265,1.5855408,0.340024,2
-0.77619934,1.4071655,0.8571749,2
-0.8779602,1.5927124,1.6436739,2
-0.3584137,1.634613,1.2953157,2
0.23414612,1.7722778,0.4082613,2
0.6830597,1.8955841,-0.3506956,2
0.30836487,1.7315826,0.5842409,2
0.0821228,1.3604736,1.5921907,2
0.39337158,1.4801941,0.6824007,2
0.9188843,1.7351685,-0.34350872,2
1.1966248,1.5484314,-1.1395903,2
0.9751587,1.3257599,-0.7780638,2
0.85066223,1.2527466,0.19756794,2
0.9188843,1.1869049,-1.0893126,2
1.2313385,1.1785278,-2.0829039,2
0.7656555,0.8912201,0.1293459,2
0.49990845,0.99057007,1.2881289,2
0.89733887,1.3712616,0.335248,2
1.3127441,1.6992645,-1.6244078,2
0.5549774,1.1689453,-1.2605009,2
-0.47094727,0.5727844,-0.28605938,2
-0.7127533,1.0384674,0.8081026,2
-0.35961914,1.7160187,0.2490511,2
0.16711426,1.8620605,-1.4328794,2
-0.14294434,1.6477814,-1.0641661,2
-0.7702179,1.3317566,1.0558901,2
-0.6540985,1.9674072,0.119763374,2
-0.129776,2.5252533,-1.8949614,2
-0.1920166,2.2834473,-2.5557585,2
-0.59065247,1.4406891,-2.1714964,2
-0.5858612,1.7088318,-1.5513945,2
-0.64572144,1.7567139,0.008435249,2
-0.33926392,1.5795441,-0.7481413,2
0.1515503,1.4730072,-1.7309599,2
0.06416321,1.571167,-1.1156492,2
-0.40989685,1.1461945,0.8775301,2
-0.2602539,1.1509857,0.7290926,2
0.3430786,1.8153839,0.25503254,2
0.48553467,1.7710876,0.44537067,2
0.34069824,1.4179382,0.5028353,2
0.2880249,1.492157,1.6041689,2
0.3430786,1.5412445,2.3667269,2
0.6255951,1.408371,1.5826235,2
1.2648468,1.8201599,0.4262209,2
1.3474579,1.9745941,1.2474337,2
1.0098724,1.7088318,1.7885256,2
1.1786652,1.6322174,1.0822268,2
1.5988464,1.9590302,-0.02748394,2
1.5892639,1.8321381,0.013226509,2
1.1942291,1.3939972,0.22990131,2
0.9272766,1.5220947,-0.14839458,2
0.6615143,1.6310272,-0.6116667,2
0.25808716,1.3281555,-1.2341642,2
-0.29736328,1.1042938,-1.7369413,2
-0.72473145,0.9534607,-0.39499187,2
-1.1137848,0.34414673,0.21073627,2
-0.7295227,0.353714,-2.22536,2
-0.44340515,0.50335693,-2.5916777,2
-0.72831726,0.30703735,-2.2540922,2
-1.0144196,-0.04371643,-1.1036711,2
-0.74746704,0.606308,-0.19027996,2
-0.059143066,1.6693268,-0.288455,2
0.7943878,2.0093079,-0.9899473,2
0.632782,2.0272675,-0.33513165,2
0.07733154,1.847702,1.2007418,2
0.003112793,1.5544128,1.2677889,2
0.1730957,1.3461151,0.31368732,2
0.18746948,1.3963928,0.10419941,2
0.09408569,1.7627106,0.59022236,2
-0.032806396,2.0715637,1.442563,2
0.22697449,2.231964,1.2091188,2
0.5238495,2.2451324,0.4944582,2
0.69503784,2.1409912,0.49564838,2
0.7656555,2.0224762,0.770978,2
0.9787445,1.8596649,0.87632465,2
1.3235168,1.5280762,0.47530842,2
1.6491241,1.164154,0.079068184,2
1.7089844,1.0145111,-0.3291502,2
1.5437775,0.9091797,-0.12803936,2
1.2864075,0.7858734,-0.07536602,2
1.106842,1.0875397,-0.545825,2
1.0110626,1.5280762,-0.7146177,2
0.7812195,1.7866516,-1.0737486,2
0.375412,1.8141785,-1.455615,2
-0.0040740967,1.8189697,-1.2173948,2
-0.35601807,1.8919983,-1.0905027,2
-0.4769287,2.3349152,-0.837924,2
-0.5439606,2.8149567,-0.3686552,2
-0.5104523,3.5679321,-1.4280882,2
-0.63134766,4.0000916,-1.371829,2
-0.9150696,3.0950775,-0.009524345,2
-0.9354248,2.1733093,-0.68828106,2
-0.49128723,2.168518,-1.3227415,2
0.05937195,1.902771,0.064694405,2
0.12760925,1.3952026,0.27538776,2
0.31555176,1.4347076,0.35918903,2
0.6208191,2.4031525,1.3874941,2
0.12640381,2.5767365,2.031537,2
0.2197876,3.0436096,0.4693117,2
0.5082855,3.9474182,0.052731514,2
-0.0064697266,3.8983307,0.83323383,2
