acc_x,acc_y,acc_z,label
-0.4960785,-0.40045166,-0.21063519,0
-0.42066956,-0.6554413,-0.7421446,0
-0.2782135,-0.5417175,-0.19027996,0
-0.15490723,-0.52734375,0.15447712,0
0.1048584,-0.75120544,0.1293459,0
0.43525696,-0.65304565,0.10659504,0
0.4771576,-0.37171936,-0.31598186,0
0.13957214,-0.45433044,-0.6547575,0
-0.27342224,-0.7679596,-0.0023374557,0
-0.56073,-0.9343567,0.49325275,0
-0.5283966,-0.67578125,0.052731514,0
-0.22793579,-0.89964294,-0.56138897,0
0.034240723,-0.88887024,-0.30401897,0
-0.007659912,-0.705719,0.2885561,0
0.005508423,-0.839798,0.3460207,0
-0.04837036,-0.93914795,0.54353046,0
-0.15730286,-0.58599854,0.069485664,0
-0.18363953,-0.80867004,-0.6571531,0
-0.13934326,-0.9762573,-0.0023374557,0
-0.0064697266,-0.6183319,0.592618,0
0.25569153,-0.587204,-0.10170269,0
0.31315613,-0.99661255,-0.17352581,0
0.33709717,-0.7966919,0.4657259,0
0.2532959,-0.47946167,0.14370441,0
0.17668152,-0.67578125,-0.25493145,0
-0.039993286,-0.6865692,0.21912861,0
-0.24588013,-0.5895996,0.013226509,0
-0.40390015,-0.83140564,-0.48596478,0
-0.44700623,-1.0121765,0.20954609,0
-0.39312744,-0.7093048,0.632123,0
-0.18482971,-0.4746704,-0.48596478,0
-0.09864807,-0.5584717,-1.3466825,0
-0.22673035,-0.8529663,-0.38182354,0
-0.2794037,-0.91041565,0.96133137,0
0.03543091,-0.7416229,1.1408968,0
0.375412,-0.69973755,0.20356464,0
0.50349426,-0.532135,-0.56857586,0
0.27604675,-0.6470642,-0.5242796,0
0.15753174,-0.71170044,0.3783388,0
0.036621094,-0.6291046,0.98167133,0
0.08929443,-0.5572815,0.5243807,0
0.50109863,-0.53334045,-0.3794279,0
0.50109863,-0.35377502,-0.8463011,0
0.162323,-0.30827332,-0.5099058,0
0.09049988,-0.4519348,0.28616047,0
0.3179474,-0.5596771,0.6069765,0
0.61602783,-0.33821106,-0.0610075,0
0.4831543,-0.090408325,-0.16873455,1
0.46878052,-0.114349365,-0.48717022,1
0.29400635,-0.29631042,-0.15796185,1
0.14196777,-0.25680542,0.103009224,1
0.1802826,-0.25082397,0.071881294,1
0.2880249,-0.3549652,0.12814045,1
0.26287842,-0.14666748,0.23827839,1
0.22576904,-0.03175354,-0.074160576,1
0.26527405,-0.19215393,-0.26809978,1
0.2090149,-0.049697876,-0.062197685,1
0.4077301,0.017333984,-0.29802227,1
0.3670349,-0.25920105,-0.20225811,1
0.37062073,-0.33102417,0.419034,1
0.09408569,-0.57762146,0.55430317,1
0.08929443,-1.0552673,0.5998049,1
-0.29855347,-0.9762573,0.9026613,1
-0.48291016,-0.32981873,0.19996357,1
-0.84324646,-0.28912354,-0.4189329,1
-1.193985,-0.78712463,0.27418232,1
-1.2215271,-0.58839417,0.8392153,1
-0.99887085,0.08557129,0.067090034,1
-0.48770142,-0.1275177,-0.45364666,1
-0.2099762,-0.274765,0.2490511,1
-0.2494812,0.010147095,0.18200397,1
-0.0028686523,-0.1275177,-0.31239605,1
0.4256897,-0.3262329,-0.29085064,1
0.5238495,0.26153564,-0.2274046,1
0.7153778,-0.052093506,-1.0893126,1
0.3179474,-0.784729,-0.24655437,1
0.060577393,-0.7751465,1.0774355,1
-0.16567993,-0.60995483,0.65606403,1
-0.35003662,-1.097168,0.25623798,1
-0.5152283,-1.1438599,0.61176777,1
-0.5559387,-0.24243164,0.09461689,1
-0.6181793,-0.24243164,-0.2202177,1
-0.41227722,-0.47946167,0.28017902,1
0.1335907,0.2627411,0.14610004,1
0.8279114,0.7727051,-0.81398296,1
0.76446533,0.06163025,-0.68109417,1
0.5130768,-0.19335938,0.46093464,1
0.34907532,-0.31785583,0.083844185,1
0.41012573,-0.3513794,-1.4735746,1
0.29400635,0.3632965,-1.6699095,1
0.029449463,-0.4411621,-0.78525066,1
0.47117615,-1.8166199,1.8603487,1
1.2696381,-0.27954102,2.5558596,1
1.4875183,1.5532074,-1.1491575,1
0.56933594,-0.12631226,-2.5689268,1
0.23175049,-0.9331665,0.22511005,1
0.08331299,0.33695984,2.565442,1
-0.061538696,-0.42918396,2.0806093,1
0.24491882,-1.4993896,0.24067402,1
0.21141052,0.25196838,-1.2724638,1
-1.209549,0.45307922,-0.99592876,1
-2.6772003,-1.4048157,1.3743258,1
-2.2067413,-0.6614227,1.3312349,1
-0.60980225,0.32858276,-0.14599895,1
0.459198,-0.6087494,-1.3191557,1
0.5944824,-0.5417175,-0.6212492,1
0.572937,0.5213165,0.46691608,1
0.81355286,-0.073654175,0.17004108,1
0.36343384,-0.6446686,0.23467731,1
0.3574524,-0.076034546,-0.37105083,1
0.6615143,0.013748169,-1.3454924,1
0.12640381,-0.4016571,-0.07057476,1
-0.49128723,-0.2544098,0.9026613,1
-0.80851746,0.18492126,-0.49673748,1
-0.9617615,-0.0987854,-1.2389402,1
-1.1437073,-0.6075592,0.32566547,1
-1.2239227,-0.3848877,1.3168612,1
-0.44940186,0.26513672,0.064694405,1
0.03303528,0.5775757,-1.3670378,1
0.08929443,0.26034546,-0.6296263,1
0.3095703,0.019729614,1.1456728,1
0.89016724,0.35012817,1.4952364,1
1.3259125,0.6170807,0.7230959,1
1.276825,0.5213165,-0.13162518,0
0.751297,0.77149963,-0.7409544,0
0.16590881,0.9043884,-0.72420025,0
-0.16688538,0.13464355,0.6129732,0
0.12521362,-1.3318024,2.2158785,0
1.4168854,-0.6470642,1.3886843,0
1.5880737,0.49977112,-1.7261686,0
0.7297516,-0.5201721,-2.6838408,0
-0.3572235,-1.1594238,0.73507404,0
-0.70796204,0.096343994,2.3786898,0
-0.34405518,0.3704834,0.6177492,0
0.09648132,-0.58361816,-0.47160625,0
0.4651947,-0.03175354,-0.45245647,0
0.3682251,1.6573639,-1.6806822,0
-0.3656006,1.6298218,-1.6758909,0
-1.3113098,0.50575256,1.5886049,0
-0.5954437,0.5871582,2.9101992,0
-0.013656616,1.4574432,-0.54822063,0
-0.08187866,-0.19096375,-2.7101774,0
-0.17765808,-1.9794312,-0.4368925,0
0.058181763,-0.8553467,0.9876528,0
-0.11061096,-0.3046875,-0.64519024,0
-0.010055542,-0.6697998,-0.09930706,0
0.50109863,0.14064026,0.59859943,0
1.1475372,1.6370087,-1.3275328,0
0.36582947,1.6633453,-1.4496336,0
-0.35482788,1.0444489,0.7027559,0
-0.5966339,0.8660736,1.8064699,0
-0.3799591,0.84573364,0.9493532,0
-0.38954163,-0.33821106,-0.42372417,0
-0.15730286,-1.1510315,-0.9205198,0
0.40174866,-0.29032898,-0.5254698,0
0.14196777,-0.29631042,-0.4045744,0
0.21260071,-0.46868896,1.0044222,0
0.7656555,1.0169067,2.4217806,0
1.6467285,2.3169708,0.45974445,0
1.2157745,1.6394043,-1.0390348,0
0.76805115,0.9331207,0.24784565,0
0.39097595,0.77989197,1.1253328,0
0.05937195,-0.23765564,0.53275776,0
0.06295776,-0.7775421,-0.086138725,0
0.0821228,-0.611145,-0.54703045,0
0.10725403,-0.22209167,-1.07973,0
-0.09744263,0.38604736,-0.46202374,0
-0.06991577,0.61109924,0.2705965,0
0.029449463,0.9163513,0.6680269,0
0.08810425,0.9750061,0.16764545,0
0.1910553,0.62306213,-0.8786192,0
-0.024429321,-0.016189575,-0.4847746,0
0.12042236,-0.052093506,0.11378193,0
-0.174057,0.012542725,0.038357735,0
-0.129776,-0.25320435,-0.36146832,0
0.016281128,0.2735138,-0.122057915,0
0.15753174,0.41357422,-0.25493145,0
0.280838,0.34654236,0.079068184,0
0.11802673,0.5799713,0.9852724,0
0.43885803,0.45307922,0.66564655,0
0.22935486,0.050857544,0.09223652,0
0.44125366,0.26992798,-0.19027996,0
0.19224548,0.432724,-0.51111126,0
0.26885986,0.06880188,-0.6607542,0
0.027053833,-0.018585205,0.46812153,0
0.38020325,-0.16941833,1.2653933,0
0.5753174,0.46624756,0.7003603,0
0.34786987,0.68411255,-0.7014494,0
0.26646423,0.11190796,-1.2054319,0
-0.028015137,-6.2561035E-4,0.34362507,0
0.21739197,0.24836731,1.2641878,0
0.2604828,0.22802734,0.498044,0
0.7082062,-0.11314392,-0.78525066,0
0.39456177,0.3058319,-0.8965788,0
0.034240723,0.067611694,-0.22261333,0
-0.25904846,-0.0700531,0.7027559,0
-0.2782135,0.11190796,0.99125385,0
0.22337341,0.32260132,-0.29085064,0
0.20422363,0.38365173,-1.2605009,0
0.3502655,0.14422607,-0.67750835,0
0.12162781,0.043670654,0.78654194,0
0.29161072,-0.0066070557,1.1636324,0
0.36343384,-0.018585205,0.5303621,0
0.6854553,-0.12991333,-0.2992277,0
0.4771576,0.21246338,-0.5925169,0
0.12042236,-0.013793945,-0.21303082,0
-0.087875366,0.058029175,0.8631563,0
-0.15609741,0.096343994,1.0259676,0
0.1443634,0.18252563,0.007229805,0
0.13598633,0.1071167,-0.6224394,0
0.38258362,-0.044921875,-0.62723064,0
0.18865967,0.16816711,-0.1986723,0
0.3394928,0.14422607,-0.15077496,0
0.18386841,0.23161316,-0.09691143,0
0.37301636,-0.04850769,0.04433918,0
0.34786987,0.03768921,-0.25493145,0
0.07733154,0.065216064,-0.2704954,0
0.005508423,-0.27116394,0.5064211,0
-0.18243408,-0.59916687,1.4760714,0
0.43406677,0.21725464,0.5638857,0
0.43406677,0.5620117,-1.3993559,0
0.41371155,-0.004211426,-1.5489988,0
0.15513611,-0.111953735,0.7195101,0
0.58969116,0.034088135,1.6221285,0
0.68426514,0.2555542,0.5878267,0
0.7106018,0.022125244,-0.640399,0
0.2772522,0.02810669,-0.7337675,0
-0.060333252,-0.035339355,0.08025837,0
-0.3189087,0.16816711,0.44897175,0
-0.010055542,0.074798584,0.05631733,0
0.4256897,0.022125244,-0.64877605,0
0.45082092,-6.2561035E-4,-0.43568707,0
0.48075867,-0.08203125,0.1293459,0
0.055786133,0.30703735,0.419034,0
-0.10343933,0.120285034,-0.20465374,0
-0.24708557,-0.36694336,-0.21901226,0
-0.06512451,-0.17300415,0.21912861,0
-0.15132141,0.5296936,-0.27289104,0
-0.12498474,-0.05809021,-0.5350523,0
-0.09265137,-0.40763855,0.6824007,0
-0.07948303,0.17654419,1.1229372,0
0.280838,0.51652527,-0.32675457,0
0.42089844,-0.2544098,-0.3183775,0
0.83509827,-0.3633423,0.8164797,0
0.84706116,0.46624756,0.38790607,0
1.0661316,0.25315857,-0.8594694,0
0.8733978,-0.32981873,-0.08972454,0
0.7106018,-0.13589478,0.96252155,0
0.42448425,0.35012817,0.22390461,0
0.2604828,0.26872253,-0.44645977,0
0.003112793,0.13703918,-0.0023374557,0
-0.0028686523,-0.03414917,0.1508913,0
0.15513611,-0.19694519,-0.04902935,0
0.12162781,-0.15504456,0.20356464,0
0.19584656,0.103530884,-0.04902935,0
-0.08068848,-0.020980835,-0.42491436,0
-0.04837036,0.060424805,-0.31479168,0
-0.2961731,0.6158905,-0.1340208,0
-0.25785828,0.40638733,-0.82594585,0
-0.37756348,-0.19934082,-0.60927105,0
-0.2506714,-0.42918396,0.2023592,0
-0.1812439,0.081970215,0.28495502,0
0.2305603,-0.04611206,-0.36027813,0
0.6255951,0.29864502,-0.5554075,0
0.35505676,-0.071258545,0.16764545,0
0.6687012,-0.30229187,0.85477924,0
0.28442383,0.40878296,0.23946857,0
0.12521362,0.35491943,-0.8714323,0
-0.35362244,-0.5129852,0.081448555,0
-0.18603516,-0.59916687,1.6352968,0
-0.13096619,0.40878296,0.88709736,0
0.05937195,0.36927795,-0.85467815,0
0.14196777,-0.4016571,-0.83671856,0
0.42808533,-0.5764313,1.4293947,0
0.63038635,0.31900024,2.3762941,0
1.1140137,0.19210815,0.8092928,0
1.4324493,0.005355835,-0.61645794,0
0.8781891,0.29626465,-0.63441753,0
0.45202637,0.062820435,-0.35548687,0
0.26885986,-0.47587585,0.89309406,0
0.6351776,0.046066284,1.517972,0
0.48075867,0.32618713,0.41663837,0
0.64834595,-1.1282959,-0.77925396,0
0.38020325,-1.0648499,0.96133137,0
0.17070007,0.37287903,1.6855745,0
-0.13096619,0.08796692,0.45734882,0
-0.07710266,-1.3114471,0.04433918,0
-0.023223877,-0.21969604,-0.047839165,0
-0.5427704,1.0145111,-1.3155546,0
-1.0958252,-0.4315796,-1.747714,0
-1.1329346,-1.3461609,0.08504963,0
-1.0635071,0.28070068,0.32685566,0
-0.679245,0.65179443,-1.6483488,0
-0.36679077,-0.14427185,-1.9440336,0
-0.20639038,-0.19335938,-0.39378643,0
-0.09983826,0.1980896,-0.89059734,0
-0.026824951,0.03529358,-1.7177916,0
0.0713501,-0.16581726,-0.7050352,0
0.34428406,-0.38609314,0.6608553,0
0.39814758,0.089157104,0.014416695,0
0.59687805,0.18133545,-0.9983244,0
0.5346222,-0.39926147,-0.48118877,0
0.14675903,0.13824463,0.86555195,0
0.2485199,0.5404663,0.28017902,0
0.4771576,-0.28193665,-0.32316875,0
0.6603241,-0.29989624,1.047513,0
0.9464264,0.36688232,0.577054,0
0.93325806,0.048461914,-0.79602337,0
0.8877716,-0.43637085,0.64050007,0
0.7046051,-0.1742096,1.458127,0
0.7477112,0.16337585,-0.22140789,0
0.9284668,-0.095199585,-0.013110161,0
1.072113,-0.35017395,1.5586824,0
0.9536133,-0.3034973,1.3623476,0
0.63038635,-0.4710846,0.23827839,0
0.34188843,-0.2579956,0.95174885,0
0.31196594,-0.37532043,1.7250795,0
0.414917,0.01852417,0.6285372,0
0.13000488,0.029296875,-0.51948833,0
-0.6624756,-0.35975647,0.13772297,0
-1.0240021,-0.31904602,0.9421663,0
-0.7618408,-0.26637268,-0.090929985,0
-0.6253662,-0.3441925,-0.8965788,0
-0.58825684,-0.29989624,-0.92291546,0
-0.40150452,-0.24603271,-0.5446348,0
-0.0064697266,-0.35855103,-0.33513165,0
0.3897705,-0.2077179,-0.64996624,0
0.6998291,-0.07244873,-1.4436522,0
0.35984802,-0.114349365,-0.85109234,0
0.1156311,-0.107162476,0.15447712,0
0.061767578,-0.02935791,-0.21542645,0
-0.13215637,-0.16104126,-1.0282621,0
-0.2387085,-0.23165894,-1.198245,0
-0.32130432,-0.18019104,-0.55061626,0
-0.20877075,-0.23765564,0.3280611,0
0.10725403,-0.3621521,0.6213503,0
0.27844238,-0.43756104,-0.3303404,0
0.10606384,-0.48306274,-0.54703045,0
-0.17286682,-0.48425293,0.28376484,0
-0.08547974,-0.33940125,0.5483217,0
-0.20039368,-0.36932373,0.28376484,0
-0.19082642,-0.49861145,-0.15437603,0
-0.3404541,-0.5596771,-0.0657835,0
-0.5283966,-0.49621582,0.46093464,0
-0.48770142,-0.5692444,0.79612446,0
-0.48171997,-0.5704498,0.711133,0
-0.2602539,-0.60995483,0.5016298,0
-0.2722168,-0.6051636,0.40946674,0
-0.22314453,-0.50938416,0.31847858,0
-0.19560242,-0.42199707,-0.00593853,0
-0.087875366,-0.45433044,-0.38063335,0
0.030639648,-0.45433044,-0.17113018,0
-0.0064697266,-0.44714355,0.22869587,0
-0.008865356,-0.5620575,0.19517231,0
-0.1010437,-0.7021179,0.07786274,0
-0.095047,-0.66023254,-0.19388103,0
-0.060333252,-0.68536377,-0.081347466,0
0.09408569,-0.7200775,0.21552753,0
0.3861847,-0.75839233,0.3615694,0
0.454422,-0.7416229,0.05152607,0
0.4759674,-0.745224,-0.37463665,0
0.51426697,-0.80148315,-0.29443645,0
0.577713,-0.7859192,-0.076556206,0
0.58010864,-0.77156067,-0.34350872,0
0.3502655,-0.7955017,-0.48356915,0
0.019866943,-0.90682983,-0.10170269,0
-0.1632843,-1.0014038,0.30291462,0
-0.2901764,-1.0241394,0.10180378,0
-0.26264954,-0.963089,-0.31479168,1
-0.26504517,-0.9008484,-0.46802044,1
-0.2961731,-0.92837524,-1.0114927,1
-0.565506,-0.97506714,0.7685976,1
-0.52001953,-1.0839996,1.2689791,1
-0.09983826,-1.2144775,0.071881294,1
0.1108551,-1.3042603,-0.047839165,1
-0.04837036,-1.2432098,0.5626955,1
-0.18363953,-1.2252502,0.48608112,1
-0.21237183,-1.2336426,0.18081379,1
-0.19441223,-1.1091461,0.074276924,1
-0.2722168,-1.2408142,-0.0322752,1
-0.28179932,-1.2384186,0.119763374,1
-0.3991089,-1.270752,0.112576485,1
-0.4948883,-1.279129,0.18200397,1
-0.42425537,-1.2372284,-0.15677166,1
-0.42425537,-1.0887909,-0.43928814,1
-0.57029724,-1.1282959,-0.3076048,1
-0.5858612,-1.2587738,0.002453804,1
-0.4194641,-1.2779236,0.22150898,1
-0.18005371,-1.1067505,0.2705965,1
0.043807983,-1.0720215,-0.10888958,1
0.034240723,-0.9044342,-0.4883604,1
0.09289551,-0.70451355,-0.86186504,1
-0.09265137,-0.67459106,-0.5841398,1
-0.33447266,-0.7751465,-0.055010796,1
-0.37516785,-0.9140167,0.03716755,1
-0.5822754,-0.8733063,-0.122057915,1
-0.82528687,-0.8613434,-0.13162518,1
-1.0994263,-0.9798584,0.18800068,1
-0.8312683,-0.89126587,0.33404255,1
-0.37756348,-0.70092773,-0.015505791,1
-0.1812439,-0.3944702,-0.19507122,1
0.03543091,-0.15264893,-0.42731,1
0.013885498,0.1585846,-0.55780315,1
-0.15609741,0.24238586,-0.43568707,1
-0.34284973,0.1980896,-0.28485394,1
-0.3799591,0.13464355,5.8174133E-5,1
-0.3368683,0.18492126,-0.21423626,1
-0.22554016,0.2770996,-0.57695293,1
0.11204529,0.32139587,-0.624835,1
0.28562927,0.34294128,-0.72778606,1
0.4831543,0.3058319,-0.66673565,1
0.27485657,0.024520874,-0.0071287155,1
0.14317322,-0.5704498,1.0020266,1
0.21499634,-0.9403534,1.3815126,1
0.3897705,-0.49621582,0.8571749,1
0.34428406,-0.14308167,0.5088167,1
0.38258362,-0.09159851,0.4657259,1
0.6746826,-0.01977539,1.0295534,1
0.924881,-0.27954102,1.4281893,1
0.9392395,-0.47946167,1.4305849,1
0.9141083,-0.46150208,0.750638,1
0.52145386,-0.32981873,0.47051716,1
0.24612427,-0.18019104,0.46812153,1
0.19703674,-0.07244873,0.37115192,1
0.4651947,-0.26159668,0.36396503,1
0.6543274,-0.42559814,0.28974628,1
0.91290283,-0.21490479,0.15328693,1
0.9895172,-0.040130615,-0.12564373,1
0.6615143,-0.114349365,-0.21542645,1
0.4759674,-0.083221436,-0.10888958,1
0.24491882,-0.095199585,-0.1807127,1
-0.020828247,-0.056884766,-0.48356915,1
-0.2901764,-0.18737793,-0.8055906,1
-0.4051056,-0.3034973,-0.7481413,1
-0.26264954,-0.2867279,-0.46202374,1
-0.1632843,-0.18856812,-0.6356077,1
-0.20877075,-0.14068604,-0.7050352,1
-0.26264954,-0.18138123,-0.22380352,1
-0.4769287,-0.11793518,0.2310915,1
-0.6289673,-0.12512207,0.23467731,1
-0.5822754,0.026916504,-0.050219536,1
-0.47094727,0.12147522,-0.6332121,1
-0.57748413,-0.12033081,-0.35429668,1
-0.32011414,-0.109558105,-0.050219536,1
0.015075684,0.013748169,-0.25732708,1
0.18626404,-0.010192871,0.21552753,1
0.06416321,-0.05809021,0.6213503,1
0.18507385,0.17056274,-0.105288506,1
-0.13694763,0.3920288,-0.076556206,1
-0.37756348,-0.011398315,0.28735065,1
-0.3584137,0.15620422,0.5279665,1
-0.03878784,0.12626648,-0.2034483,1
-0.07470703,-0.01977539,0.22750568,1
0.048599243,0.35012817,0.081448555,1
0.18984985,0.3920288,-0.56138897,1
-0.1632843,0.3812561,0.30770588,1
-0.10223389,0.4315338,0.14251423,1
0.045013428,0.25675964,-0.29085064,1
-0.09744263,0.24238586,0.2526369,1
0.050994873,0.15141296,-0.37463665,1
0.16352844,-0.078430176,-1.1491575,1
0.24971008,-0.45072937,-0.68947124,1
0.053390503,-0.38728333,-0.02269268,1
0.024658203,0.28189087,-0.117266655,1
0.08810425,0.16577148,-0.107684135,1
-0.18005371,-0.5213623,1.3862886,1
-0.2566681,-0.066467285,1.3611574,1
0.7333374,0.7978363,-1.1491575,1
0.9188843,0.82177734,-0.68109417,1
0.042617798,0.32139587,1.7681704,1
-0.15011597,0.55363464,1.1983461,1
0.2090149,1.3640747,-0.31717205,1
-0.38116455,0.63383484,0.88709736,1
-1.1484985,-0.6159363,2.3499575,1
-0.25546265,0.65060425,0.55790424,1
0.43286133,1.4011841,-2.0170622,1
-0.12258911,-0.25320435,-0.19627666,1
0.13838196,-0.13349915,1.9668856,1
0.9392395,1.2563324,-0.61285686,1
0.32392883,0.43632507,-1.936862,1
-0.34165955,-0.41003418,0.59859943,1
-0.025619507,0.28907776,0.75661945,1
-0.30215454,-0.085617065,-0.6691313,1
-0.58106995,-0.3441925,0.057507515,1
-0.3117218,0.49137878,-0.37463665,1
-0.035202026,0.41357422,-1.0258665,1
-0.33805847,-0.12870789,0.25623798,1
-0.6253662,0.9678345,0.5662813,1
-0.43981934,0.95106506,-0.10170269,0
-0.090270996,-0.2544098,0.40227985,0
0.49032593,0.058029175,0.49685383,0
0.6435547,1.0528259,-1.0857115,0
0.18507385,0.30943298,-2.3462706,0
0.03543091,-0.25201416,-0.12922955,0
-0.25187683,0.5261078,1.988431,0
-0.21237183,0.824173,0.6105776,0
0.030639648,5.79834E-4,-0.53984356,0
0.49272156,-0.24482727,-0.31717205,0
0.46040344,0.8181915,-0.124453545,0
-0.07110596,0.9558563,-0.56857586,0
-0.039993286,-0.47227478,0.7697878,0
0.10246277,-0.01737976,2.2793398,0
0.454422,1.408371,-0.21063519,0
0.3167572,0.40878296,-2.6658964,0
0.17788696,-0.75120544,0.26461506,0
0.10366821,0.7080536,2.4409456,0
0.17070007,1.3221741,-0.47519207,0
0.07493591,-0.6219177,-0.99592876,0
0.24014282,-0.23526001,1.4665041,0
0.27485657,1.8297424,0.04673481,0
-0.18363953,0.13224792,-2.1678953,0
-0.4769287,-1.4012299,1.221097,0
-0.19322205,1.0839539,2.2290468,0
0.009094238,1.5029297,-2.103259,0
-0.4278412,-0.98583984,-2.2708464,0
-0.23989868,0.060424805,2.312848,0
0.1335907,1.9051666,0.7195101,0
-0.1632843,-0.18019104,-1.9727659,0
-0.426651,-0.9331665,1.236661,0
0.06535339,1.3664703,1.5323458,0
0.15873718,0.7547455,-2.0350218,0
-0.022033691,-0.9116211,-0.8929777,0
0.26766968,0.8517151,1.8244295,0
0.43525696,1.298233,-0.55061626,0
-0.32369995,-0.67578125,-1.2820463,0
-0.53079224,0.15620422,1.5239687,0
-0.27700806,1.2443542,0.4872713,0
-0.6983948,-0.15744019,-1.292819,0
-0.58106995,-0.22807312,0.9002657,0
0.013885498,1.4239197,1.2175112,0
0.09289551,0.17295837,-1.4807615,0
-0.0040740967,-0.5177765,-0.31479168,0
0.26408386,1.2599182,1.3659487,0
0.33111572,0.45666504,-1.071353,0
-0.005264282,-0.92118835,-0.8020048,0
-0.06512451,1.1928864,1.4724855,0
0.07852173,0.9845886,-0.4045744,0
-0.16926575,-1.1414642,-0.7205992,0
-0.057937622,0.7319946,1.5993776,0
0.33709717,1.5939178,-0.17352581,0
-0.1058197,-0.9044342,-1.5669584,0
-0.29377747,0.05444336,1.2773561,0
-0.024429321,1.571167,0.7183199,0
-0.40270996,-0.46629333,-1.3826017,0
-0.6026306,-0.2651825,0.5064211,0
-0.21835327,1.5651855,0.3867159,0
-0.18243408,0.03529358,-1.5466032,0
-0.31292725,-0.37771606,0.26221943,0
0.010284424,1.045639,1.1720095,0
0.37301636,-0.3848877,-0.61285686,0
0.16590881,-0.8326111,0.35319233,0
0.21858215,0.5620117,0.7829561,0
0.30717468,-0.75001526,-0.67869854,0
0.028244019,-1.231247,0.3208742,0
0.22097778,0.41716003,0.5962038,0
0.2712555,-0.532135,-0.7924223,0
-0.14413452,-0.87091064,0.36996174,0
0.018676758,0.6350403,0.6835909,0
0.09169006,-0.07484436,-1.0761442,0
-0.18243408,-1.0648499,-0.29204082,0
-0.09744263,0.37167358,0.43220234,0
0.18386841,0.1538086,-0.7816496,0
-0.028015137,-1.22406,-0.34829998,0
-0.06871033,-0.25920105,1.2629976,0
0.24731445,0.32977295,-0.14360332,0
0.029449463,-0.7823334,-0.6116667,0
-0.37158203,-0.60276794,0.79253864,0
-0.066329956,0.08078003,0.46214008,0
0.037826538,-0.44474792,-0.72420025,0
-0.18243408,-0.6338959,-0.4763975,0
-0.16926575,-0.102371216,0.21673298,0
-0.16567993,-0.21609497,-0.009524345,0
-0.19920349,-0.49502563,0.086239815,0
-0.039993286,-0.28074646,0.8272524,0
0.21499634,-0.07963562,0.23348713,0
0.38497925,-0.20532227,-0.6978636,0
0.35624695,-0.32862854,-0.24055767,0
0.37301636,-0.09399414,0.2203188,0
0.6220093,0.03768921,-0.22500896,0
0.5358124,-0.3334198,-0.3004179,0
0.41610718,-0.4998169,0.3112917,0
0.08691406,-0.17181396,0.3903017,0
-0.22673035,-0.43397522,-0.209445,0
-0.5942383,-0.61712646,0.122159004,0
-0.81451416,-0.3801117,0.25861835,0
-0.4888916,-0.58361816,-0.114871025,0
-0.29257202,-0.58839417,0.17722797,0
0.13719177,-0.28553772,0.65487385,0
0.31315613,-0.33940125,0.45374775,0
0.57891846,-0.24603271,0.1796236,0
0.5154724,-0.14906311,-0.18908978,0
0.5525818,-0.16223145,-0.6332121,0
0.21020508,-0.28912354,-0.33154583,0
0.28323364,-0.2939148,-0.038256645,0
0.15394592,-0.25320435,0.18081379,0
0.09768677,-0.17060852,-0.20106792,0
-0.11540222,0.02810669,-0.78644085,0
0.041412354,-0.31666565,-0.7912321,0
-0.063934326,-0.55488586,0.3208742,0
-0.0040740967,-0.58839417,1.2570009,0
0.38737488,-0.2184906,0.40227985,0
0.28681946,-0.05090332,-0.7218046,0
-0.10821533,-0.54530334,-0.56857586,0
-0.42185974,-0.64346313,0.6740236,0
-0.4553833,-0.6410675,1.5227633,0
-0.3584137,-0.6614227,0.7793703,0
-0.14892578,-0.18019104,-0.57934856,0
0.11204529,0.022125244,-1.4604063,0
-0.07948303,-0.2651825,-0.7265806,0
-0.22314453,-0.71051025,0.79253864,0
0.047409058,-0.35736084,1.1157503,0
0.37420654,-0.274765,0.27657795,0
0.41610718,-0.42559814,-0.8343229,0
-0.11540222,-0.32144165,-0.6439848,0
-0.40270996,-0.47227478,-0.1232481,0
-0.8791504,-0.32862854,0.3783388,0
-0.86479187,-0.28433228,0.41784382,0
-0.37516785,-0.36813354,-0.2034483,0
-0.1525116,-0.38609314,-0.5865202,0
-0.2794037,-0.28912354,-0.3363371,0
-0.51882935,-0.33461,0.41663837,0
-0.38475037,-0.39207458,0.7685976,0
-0.22793579,-0.20054626,0.18800068,0
0.047409058,-0.20652771,-0.2992277,0
0.26646423,0.034088135,-0.1412077,0
0.3287201,0.07119751,0.31968403,0
0.38858032,0.08078003,0.33643818,0
0.27485657,5.79834E-4,0.2203188,0
0.38020325,-0.1670227,-0.04902935,0
0.29400635,-0.009002686,-0.27408123,0
0.14317322,-0.097595215,-0.42970562,0
-0.1453247,-0.13349915,-0.23578167,0
-0.5499573,-0.19335938,0.35918903,0
-0.5822754,-0.119140625,0.340024,0
-0.5104523,0.32977295,-0.18429852,0
-0.30215454,0.36808777,-0.6439848,0
-0.18363953,0.27111816,-0.34231853,0
-0.06272888,0.3166046,0.48847675,0
0.15274048,0.44828796,0.4082613,0
0.13719177,0.39801025,0.21194172,0
0.18626404,0.4650421,0.008435249,0
-0.09146118,0.6493988,-0.043047905,0
-0.12258911,0.2555542,0.26221943,0
-0.21116638,0.51293945,0.34840107,0
-0.057937622,0.43511963,-0.19267559,0
0.10127258,0.37646484,-0.65954876,0
-0.13215637,0.51652527,-0.031069756,0
0.037826538,0.3357544,0.25861835,0
-0.20518494,0.57518005,0.3675661,0
-0.1453247,0.6745453,0.1736269,0
